"Acct Number","Date","Description","Reference","Debit","Credit"
"30-200-00","05/31/18","LIT. LAKE GASTON AUT","3413 051",0,64.14
"30-810-59","05/31/18","NC 811, INC         ","108378  ",17.25,0
"30-200-00","05/31/18","NC 811, INC         ","108378  ",0,17.25
"30-810-58","05/31/18","HALIFAX CO WATER DEP","98 0518 ",8299.8,0
"30-200-00","05/31/18","HALIFAX CO WATER DEP","98 0518 ",0,8299.8
"10-640-45","05/31/18","OLDE SOUTH PROPERTY ","3191    ",1250,0
"10-200-00","05/31/18","OLDE SOUTH PROPERTY ","3191    ",0,1250
"10-560-45","05/31/18","OLDE SOUTH PROPERTY ","3190    ",1100,0
"10-200-00","05/31/18","OLDE SOUTH PROPERTY ","3190    ",0,1100
"10-560-33","05/31/18","LIT. HARDWARE       ","305 0518",161.6,0
"30-811-33","05/31/18","LIT. HARDWARE       ","305 0518",231.24,0
"10-510-31","05/31/18","LIT. HARDWARE       ","305 0518",44.36,0
"10-200-00","05/31/18","LIT. HARDWARE       ","305 0518",0,205.96
"30-200-00","05/31/18","LIT. HARDWARE       ","305 0518",0,231.24
"10-500-15","05/31/18","AAA GAS & APPLIANCE ","2283    ",881.84,0
"10-200-00","05/31/18","AAA GAS & APPLIANCE ","2283    ",0,881.84
"10-500-16","05/31/18","AIRBOSS HEATING & CO","25372   ",80.25,0
"10-200-00","05/31/18","AIRBOSS HEATING & CO","25372   ",0,80.25
"10-560-45","05/31/18","HALIFAX COUNTY      ","15474   ",7,0
"10-200-00","05/31/18","HALIFAX COUNTY      ","15474   ",0,7
"10-510-50","05/31/18","HALIFAX WORKS       ","4010810 ",296,0
"10-200-00","05/31/18","HALIFAX WORKS       ","4010810 ",0,296
"30-810-11","05/31/18","ITS TELECOMM SERVICE","T1804072",51.21,0
"30-200-00","05/31/18","ITS TELECOMM SERVICE","T1804072",0,51.21
"10-510-17","05/31/18","LAKE GASTON AUTO & R","1787    ",41.71,0
"10-200-00","05/31/18","LAKE GASTON AUTO & R","1787    ",0,41.71
"30-810-45","05/31/18","MICROBAC LABORATORIE","K6271 05",1066,0
"30-200-00","05/31/18","MICROBAC LABORATORIE","K6271 05",0,1066
"10-410-26","05/31/18","ROANOKE RAPIDS DAILY","6067 041",133.48,0
"10-200-00","05/31/18","ROANOKE RAPIDS DAILY","6067 041",0,133.48
"30-811-46","05/31/18","RCR & COMPANY       ","1075    ",5780,0
"30-810-46","05/31/18","RCR & COMPANY       ","1075    ",8455,0
"30-200-00","05/31/18","RCR & COMPANY       ","1075    ",0,14235
"30-810-45","05/31/18","ROANOKE RAPIDS SANIT","TOL 0418",40,0
"30-200-00","05/31/18","ROANOKE RAPIDS SANIT","TOL 0418",0,40
"10-410-45","05/31/18","THARRINGTON SMITH   ","424913  ",114,0
"10-200-00","05/31/18","THARRINGTON SMITH   ","424913  ",0,114
"30-811-34","05/31/18","WATER GUARD, INC    ","253390  ",293.48,0
"30-200-00","05/31/18","WATER GUARD, INC    ","253390  ",0,293.48
"30-811-56","05/31/18","NCDEQ-DIV. OF WATER ","2018PRO0",810,0
"30-200-00","05/31/18","NCDEQ-DIV. OF WATER ","2018PRO0",0,810
"30-126-00","05/31/18","MADISON CRAWLEY     ","REFUND 1",40,0
"30-200-00","05/31/18","MADISON CRAWLEY     ","REFUND 1",0,40
"30-126-00","05/31/18","GENEVA DAVIS        ","REFUND 1",21.95,0
"30-200-00","05/31/18","GENEVA DAVIS        ","REFUND 1",0,21.95
"30-126-00","05/31/18","GERALD PULLEYON     ","REFUND 6",13.9,0
"30-200-00","05/31/18","GERALD PULLEYON     ","REFUND 6",0,13.9
"30-126-00","05/31/18","SHIRLEY BELL        ","REFUND 5",15.65,0
"30-200-00","05/31/18","SHIRLEY BELL        ","REFUND 5",0,15.65
"30-126-00","05/31/18","KELVIS PITTS        ","REFUND 1",76.35,0
"30-200-00","05/31/18","KELVIS PITTS        ","REFUND 1",0,76.35
"10-510-54","05/31/18","ERIE INSURANCE GROUP","11130322",3138.75,0
"10-200-00","05/31/18","ERIE INSURANCE GROUP","11130322",0,3138.75
"30-810-54","05/31/18","ERIE INSURANCE GROUP","43015297",2536.25,0
"30-811-54","05/31/18","ERIE INSURANCE GROUP","43015297",2536.25,0
"30-200-00","05/31/18","ERIE INSURANCE GROUP","43015297",0,5072.5
"10-500-54","05/31/18","ERIE INSURANCE GROUP","87510145",1000,0
"10-420-54","05/31/18","ERIE INSURANCE GROUP","87510145",1000,0
"30-810-54","05/31/18","ERIE INSURANCE GROUP","87510145",1313,0
"30-811-54","05/31/18","ERIE INSURANCE GROUP","87510145",1313,0
"10-200-00","05/31/18","ERIE INSURANCE GROUP","87510145",0,2000
"30-200-00","05/31/18","ERIE INSURANCE GROUP","87510145",0,2626
"10-510-31","05/31/18","ECONOSIGNS          ","10-94213",114.4,0
"10-200-00","05/31/18","ECONOSIGNS          ","10-94213",0,114.4
"10-227-01","05/31/18","PRUDENTIAL RETIREMEN","08338 05",40,0
"10-227-01","05/31/18","PRUDENTIAL RETIREMEN","08338 05",599.21,0
"10-227-00","05/31/18","PRUDENTIAL RETIREMEN","08338 05",739.32,0
"10-510-80","05/31/18","PRUDENTIAL RETIREMEN","08338 05",675.53,0
"10-420-80","05/31/18","PRUDENTIAL RETIREMEN","08338 05",148.71,0
"30-811-85","05/31/18","PRUDENTIAL RETIREMEN","08338 05",191.56,0
"10-200-00","05/31/18","PRUDENTIAL RETIREMEN","08338 05",0,2202.77
"30-200-00","05/31/18","PRUDENTIAL RETIREMEN","08338 05",0,191.56
"10-100-00","06/07/18","AAA GAS & APPLIANCE "," 44133  ",0,881.84
"10-200-00","06/07/18","AAA GAS & APPLIANCE "," 44133  ",881.84,0
"10-100-00","06/07/18","AIRBOSS HEATING & CO"," 44134  ",0,272.49
"10-200-00","06/07/18","AIRBOSS HEATING & CO"," 44134  ",272.49,0
"10-100-00","06/07/18","ECONOSIGNS          "," 44135  ",0,114.4
"10-200-00","06/07/18","ECONOSIGNS          "," 44135  ",114.4,0
"10-100-00","06/07/18","ERIE INSURANCE GROUP"," 44136  ",0,5138.75
"10-200-00","06/07/18","ERIE INSURANCE GROUP"," 44136  ",5138.75,0
"30-100-00","06/07/18","ERIE INSURANCE GROUP"," 44136  ",0,7698.5
"30-200-00","06/07/18","ERIE INSURANCE GROUP"," 44136  ",7698.5,0
"30-100-00","06/07/18","MADISON CRAWLEY     "," 44137  ",0,40
"30-200-00","06/07/18","MADISON CRAWLEY     "," 44137  ",40,0
"30-100-00","06/07/18","GENEVA DAVIS        "," 44138  ",0,21.95
"30-200-00","06/07/18","GENEVA DAVIS        "," 44138  ",21.95,0
"30-100-00","06/07/18","GERALD PULLEY       "," 44139  ",0,13.9
"30-200-00","06/07/18","GERALD PULLEY       "," 44139  ",13.9,0
"30-100-00","06/07/18","SHIRLEY BELL        "," 44140  ",0,15.65
"30-200-00","06/07/18","SHIRLEY BELL        "," 44140  ",15.65,0
"30-100-00","06/07/18","KELVIS PITTS        "," 44141  ",0,76.35
"30-200-00","06/07/18","KELVIS PITTS        "," 44141  ",76.35,0
"30-100-00","06/07/18","HALIFAX CO WATER DEP"," 44142  ",0,8299.8
"30-200-00","06/07/18","HALIFAX CO WATER DEP"," 44142  ",8299.8,0
"10-100-00","06/07/18","HALIFAX COUNTY      "," 44143  ",0,7
"10-200-00","06/07/18","HALIFAX COUNTY      "," 44143  ",7,0
"10-100-00","06/07/18","HALIFAX WORKS       "," 44144  ",0,296
"10-200-00","06/07/18","HALIFAX WORKS       "," 44144  ",296,0
"30-100-00","06/07/18","ITS TELECOMM SERVICE"," 44145  ",0,51.21
"30-200-00","06/07/18","ITS TELECOMM SERVICE"," 44145  ",51.21,0
"30-100-00","06/07/18","LIT. LAKE GASTON AUT"," 44146  ",0,64.14
"30-200-00","06/07/18","LIT. LAKE GASTON AUT"," 44146  ",64.14,0
"10-100-00","06/07/18","LIT. HARDWARE       "," 44147  ",0,205.96
"10-200-00","06/07/18","LIT. HARDWARE       "," 44147  ",205.96,0
"30-100-00","06/07/18","LIT. HARDWARE       "," 44147  ",0,231.24
"30-200-00","06/07/18","LIT. HARDWARE       "," 44147  ",231.24,0
"10-100-00","06/07/18","LAKE GASTON AUTO & R"," 44148  ",0,41.71
"10-200-00","06/07/18","LAKE GASTON AUTO & R"," 44148  ",41.71,0
"30-100-00","06/07/18","MICROBAC LABORATORIE"," 44149  ",0,1066
"30-200-00","06/07/18","MICROBAC LABORATORIE"," 44149  ",1066,0
"30-100-00","06/07/18","NC 811, INC         "," 44150  ",0,17.25
"30-200-00","06/07/18","NC 811, INC         "," 44150  ",17.25,0
"30-100-00","06/07/18","NCDEQ-DIV. OF WATER "," 44151  ",0,810
"30-200-00","06/07/18","NCDEQ-DIV. OF WATER "," 44151  ",810,0
"10-100-00","06/07/18","OLDE SOUTH PROPERTY "," 44152  ",0,2350
"10-200-00","06/07/18","OLDE SOUTH PROPERTY "," 44152  ",2350,0
"10-100-00","06/07/18","PAIR MANAGEMENT. LLC"," 44153  ",0,264.95
"10-200-00","06/07/18","PAIR MANAGEMENT. LLC"," 44153  ",264.95,0
"10-100-00","06/07/18","PRUDENTIAL RETIREMEN"," 44154  ",0,2202.77
"10-200-00","06/07/18","PRUDENTIAL RETIREMEN"," 44154  ",2202.77,0
"30-100-00","06/07/18","PRUDENTIAL RETIREMEN"," 44154  ",0,191.56
"30-200-00","06/07/18","PRUDENTIAL RETIREMEN"," 44154  ",191.56,0
"30-100-00","06/07/18","RCR & COMPANY       "," 44155  ",0,14235
"30-200-00","06/07/18","RCR & COMPANY       "," 44155  ",14235,0
"10-100-00","06/07/18","ROANOKE RAPIDS DAILY"," 44156  ",0,133.48
"10-200-00","06/07/18","ROANOKE RAPIDS DAILY"," 44156  ",133.48,0
"30-100-00","06/07/18","ROANOKE RAPIDS SANIT"," 44157  ",0,40
"30-200-00","06/07/18","ROANOKE RAPIDS SANIT"," 44157  ",40,0
"10-100-00","06/07/18","SCHOOL OF GOVERNMENT"," 44158  ",0,150
"10-200-00","06/07/18","SCHOOL OF GOVERNMENT"," 44158  ",150,0
"10-100-00","06/07/18","STAPLES ADVANTAGE   "," 44159  ",0,1190.59
"10-200-00","06/07/18","STAPLES ADVANTAGE   "," 44159  ",1190.59,0
"30-100-00","06/07/18","STAPLES ADVANTAGE   "," 44159  ",0,800
"30-200-00","06/07/18","STAPLES ADVANTAGE   "," 44159  ",800,0
"10-100-00","06/07/18","THARRINGTON SMITH   "," 44160  ",0,114
"10-200-00","06/07/18","THARRINGTON SMITH   "," 44160  ",114,0
"10-100-00","06/07/18","VERIZON WIRELESS    "," 44161  ",0,304.08
"10-200-00","06/07/18","VERIZON WIRELESS    "," 44161  ",304.08,0
"30-100-00","06/07/18","WATER GUARD, INC    "," 44162  ",0,293.48
"30-200-00","06/07/18","WATER GUARD, INC    "," 44162  ",293.48,0
"30-811-14","06/13/18","WPCSOCC             ","6/14 EXA",85,0
"30-200-00","06/13/18","WPCSOCC             ","6/14 EXA",0,85
"30-100-00","06/13/18","WPCSOCC             "," 44163  ",0,85
"30-200-00","06/13/18","WPCSOCC             "," 44163  ",85,0
"10-345-00","06/14/18","sales and use tax   ","06142018",0,10159.72
"10-101-09","06/14/18","sales and use tax   ","06142018",10159.72,0
"10-337-00","06/14/18","utility tax         ","06142018",0,15251.15
"10-101-09","06/14/18","utility tax         ","06142018",15251.15,0
"30-810-12","06/26/18","U. S. POSTAL SERVICE","Water Bi",71.11,0
"30-811-12","06/26/18","U. S. POSTAL SERVICE","Water Bi",71.11,0
"30-200-00","06/26/18","U. S. POSTAL SERVICE","Water Bi",0,142.22
"30-100-00","06/26/18","U. S. POSTAL SERVICE"," 44164  ",0,142.22
"30-200-00","06/26/18","U. S. POSTAL SERVICE"," 44164  ",142.22,0
"30-810-12","06/26/18","U. S. POSTAL SERVICE","CCR 2017",219.33,0
"30-811-12","06/26/18","U. S. POSTAL SERVICE","CCR 2017",219.32,0
"30-200-00","06/26/18","U. S. POSTAL SERVICE","CCR 2017",0,438.65
"30-100-00","06/26/18","U. S. POSTAL SERVICE"," 44165  ",0,438.65
"30-200-00","06/26/18","U. S. POSTAL SERVICE"," 44165  ",438.65,0
"30-371-05","06/29/18","Adjustments         ","~       ",1044.15,0
"30-126-00","06/29/18","Adjustment Total    ","~       ",0,879.15
"30-126-00","06/29/18","W&S Recv            ","~       ",25054.45,0
"30-126-00","06/29/18","FBC Karl Needy      ","~       ",0,50
"30-126-00","06/29/18","FBC Madison Crawley ","~       ",0,40
"30-236-00","06/29/18","Molly Moore         ","~       ",100,0
"30-236-00","06/29/18","Kathy Wiseman       ","~       ",150,0
"30-236-00","06/29/18","Alicia Ashe         ","~       ",150,0
"30-236-00","06/29/18","KeErica Deloatch    ","~       ",150,0
"30-236-00","06/29/18","Danielle Batts      ","~       ",150,0
"30-371-00","06/29/18","Montly Fee          ","~       ",0,2720
"30-371-01","06/29/18","Water               ","~       ",0,11449.15
"30-371-02","06/29/18","Sewer               ","~       ",0,10885.3
"30-126-00","06/29/18","Penalties           ","~       ",0,775
"10-100-00","06/21/18","PR Net              ","~       ",0,4556.88
"10-221-00","06/21/18","Soc Sec Withholdings","~       ",0,720.53
"10-221-00","06/21/18","Med Withholdings    ","~       ",0,168.52
"10-221-00","06/21/18","Soc Match Liab      ","~       ",0,494.31
"10-221-00","06/21/18","Med Match Liab      ","~       ",0,115.61
"10-222-00","06/21/18","Fed Withholdings    ","~       ",0,718.51
"10-223-00","06/21/18","State Withholdings  ","~       ",0,397
"10-227-01","06/21/18","401K RET            ","~       ",0,301.49
"10-228-00","06/21/18","Ret Withholdings    ","~       ",0,650.61
"10-228-00","06/21/18","Ret Match Liab      ","~       ",0,577.68
"10-229-00","06/21/18","CHILD SUPP          ","~       ",0,305.87
"10-229-02","06/21/18","TAX GARNIS          ","~       ",0,150
"10-351-01","06/21/18","PROC FEE            ","~       ",0,3
"10-420-02","06/21/18","Wages               ","~       ",1653.86,0
"10-420-03","06/21/18","Wages               ","~       ",463.13,0
"10-420-05","06/21/18","Soc Match           ","~       ",102.54,0
"10-420-05","06/21/18","Soc Match           ","~       ",28.72,0
"10-420-05","06/21/18","Med Match           ","~       ",23.98,0
"10-420-05","06/21/18","Med Match           ","~       ",6.72,0
"10-420-07","06/21/18","Ret Match           ","~       ",124.04,0
"10-420-07","06/21/18","Ret Match           ","~       ",34.73,0
"10-510-02","06/21/18","Wages               ","~       ",5392.71,0
"10-510-05","06/21/18","Soc Match           ","~       ",334.36,0
"10-510-05","06/21/18","Med Match           ","~       ",78.2,0
"10-510-07","06/21/18","Ret Match           ","~       ",418.91,0
"10-560-03","06/21/18","Wages               ","~       ",462.71,0
"10-560-05","06/21/18","Soc Match           ","~       ",28.69,0
"10-560-05","06/21/18","Med Match           ","~       ",6.71,0
"30-100-00","06/21/18","PR Net              ","~       ",0,3648.62
"30-221-00","06/21/18","Soc Match Liab      ","~       ",0,226.22
"30-221-00","06/21/18","Med Match Liab      ","~       ",0,52.91
"30-228-00","06/21/18","Ret Match Liab      ","~       ",0,273.65
"30-810-03","06/21/18","Wages               ","~       ",456,0
"30-810-05","06/21/18","Soc Match           ","~       ",28.27,0
"30-810-05","06/21/18","Med Match           ","~       ",6.61,0
"30-810-07","06/21/18","Ret Match           ","~       ",34.2,0
"30-811-02","06/21/18","Wages               ","~       ",3192.62,0
"30-811-05","06/21/18","Soc Match           ","~       ",197.95,0
"30-811-05","06/21/18","Med Match           ","~       ",46.3,0
"30-811-07","06/21/18","Ret Match           ","~       ",239.45,0
"10-228-00","07/05/18","nc orbit june       ","07052018",3285.47,0
"30-228-00","07/05/18","nc orbit june       ","07052018",478.9,0
"10-101-09","07/05/18","nc orbit june       ","07052018",0,3285.47
"30-101-09","07/05/18","nc orbit june       ","07052018",0,478.9
"30-810-11","06/30/18","ITS TELECOMM SERVICE","T1805072",51.21,0
"30-200-00","06/30/18","ITS TELECOMM SERVICE","T1805072",0,51.21
"10-510-36","06/30/18","LAWMENS SAFETY SUPPL","SI-KA8F0",119.82,0
"10-200-00","06/30/18","LAWMENS SAFETY SUPPL","SI-KA8F0",0,119.82
"30-810-45","06/30/18","ROANOKE RAPIDS SANIT","tol 0518",120,0
"30-200-00","06/30/18","ROANOKE RAPIDS SANIT","tol 0518",0,120
"10-410-45","06/30/18","THARRINGTON SMITH   ","426285  ",304,0
"10-200-00","06/30/18","THARRINGTON SMITH   ","426285  ",0,304
"30-810-59","06/30/18","NC 811, INC         ","109023  ",12.75,0
"30-200-00","06/30/18","NC 811, INC         ","109023  ",0,12.75
"10-510-36","06/30/18","GALLS, LLC          ","01018934",171.16,0
"10-200-00","06/30/18","GALLS, LLC          ","01018934",0,171.16
"10-510-36","06/30/18","GALLS, LLC          ","01018934",171.16,0
"10-200-00","06/30/18","GALLS, LLC          ","01018934",0,171.16
"10-510-36","06/30/18","LAWMENS SAFETY SUPPL","SI-82816",34.72,0
"10-200-00","06/30/18","LAWMENS SAFETY SUPPL","SI-82816",0,34.72
"10-510-17","06/30/18","LIT. LAKE GASTON AUT","JUNE 201",48.15,0
"30-810-17","06/30/18","LIT. LAKE GASTON AUT","JUNE 201",105.16,0
"30-811-17","06/30/18","LIT. LAKE GASTON AUT","JUNE 201",105.15,0
"10-200-00","06/30/18","LIT. LAKE GASTON AUT","JUNE 201",0,48.15
"30-200-00","06/30/18","LIT. LAKE GASTON AUT","JUNE 201",0,210.31
"30-810-58","06/30/18","HALIFAX CO WATER DEP","JUNE 201",8872.2,0
"30-200-00","06/30/18","HALIFAX CO WATER DEP","JUNE 201",0,8872.2
"30-810-16","06/30/18","INDUSTRIAL ELECTRIC ","42706   ",573.26,0
"30-811-16","06/30/18","INDUSTRIAL ELECTRIC ","42706   ",573.26,0
"30-200-00","06/30/18","INDUSTRIAL ELECTRIC ","42706   ",0,1146.52
"10-640-45","06/30/18","OLDE SOUTH PROPERTY ","3253/54 ",1250,0
"10-560-45","06/30/18","OLDE SOUTH PROPERTY ","3253/54 ",1100,0
"10-200-00","06/30/18","OLDE SOUTH PROPERTY ","3253/54 ",0,2350
"10-510-36","06/30/18","LAWMENS SAFETY SUPPL","SI-82730",558.63,0
"10-200-00","06/30/18","LAWMENS SAFETY SUPPL","SI-82730",0,558.63
"30-810-45","06/30/18","MICROBAC LABORATORIE","JUNE 201",1872,0
"30-200-00","06/30/18","MICROBAC LABORATORIE","JUNE 201",0,1872
"30-811-34","06/30/18","WATER GUARD, INC    ","0254258 ",347.29,0
"30-200-00","06/30/18","WATER GUARD, INC    ","0254258 ",0,347.29
"30-810-35","06/30/18","RCR & COMPANY       ","1104    ",1370.76,0
"30-811-35","06/30/18","RCR & COMPANY       ","1104    ",1370.76,0
"30-200-00","06/30/18","RCR & COMPANY       ","1104    ",0,2741.52
"10-500-45","06/30/18","VIRGINIA CAROLINA PE","506756  ",60,0
"10-200-00","06/30/18","VIRGINIA CAROLINA PE","506756  ",0,60
"10-510-31","06/30/18","STAPLES ADVANTAGE   ","JUNE 201",100,0
"10-420-32","06/30/18","STAPLES ADVANTAGE   ","JUNE 201",1500,0
"30-810-32","06/30/18","STAPLES ADVANTAGE   ","JUNE 201",105,0
"30-811-32","06/30/18","STAPLES ADVANTAGE   ","JUNE 201",104.81,0
"10-200-00","06/30/18","STAPLES ADVANTAGE   ","JUNE 201",0,1600
"30-200-00","06/30/18","STAPLES ADVANTAGE   ","JUNE 201",0,209.81
"30-126-00","06/30/18","KARL NEEDY          ","REFUND 1",82.4,0
"30-200-00","06/30/18","KARL NEEDY          ","REFUND 1",0,82.4
"30-100-00","07/05/18","KARL NEEDY          "," 44166  ",0,82.4
"30-200-00","07/05/18","KARL NEEDY          "," 44166  ",82.4,0
"10-100-00","07/05/18","GALLS, LLC          "," 44167  ",0,342.32
"10-200-00","07/05/18","GALLS, LLC          "," 44167  ",342.32,0
"30-100-00","07/05/18","HALIFAX CO WATER DEP"," 44168  ",0,8872.2
"30-200-00","07/05/18","HALIFAX CO WATER DEP"," 44168  ",8872.2,0
"30-100-00","07/05/18","INDUSTRIAL ELECTRIC "," 44169  ",0,1146.52
"30-200-00","07/05/18","INDUSTRIAL ELECTRIC "," 44169  ",1146.52,0
"30-100-00","07/05/18","ITS TELECOMM SERVICE"," 44170  ",0,51.21
"30-200-00","07/05/18","ITS TELECOMM SERVICE"," 44170  ",51.21,0
"10-100-00","07/05/18","LAWMENS SAFETY SUPPL"," 44171  ",0,713.17
"10-200-00","07/05/18","LAWMENS SAFETY SUPPL"," 44171  ",713.17,0
"10-100-00","07/05/18","LIT. LAKE GASTON AUT"," 44172  ",0,48.15
"10-200-00","07/05/18","LIT. LAKE GASTON AUT"," 44172  ",48.15,0
"30-100-00","07/05/18","LIT. LAKE GASTON AUT"," 44172  ",0,210.31
"30-200-00","07/05/18","LIT. LAKE GASTON AUT"," 44172  ",210.31,0
"30-100-00","07/05/18","MICROBAC LABORATORIE"," 44173  ",0,1872
"30-200-00","07/05/18","MICROBAC LABORATORIE"," 44173  ",1872,0
"30-100-00","07/05/18","NC 811, INC         "," 44174  ",0,12.75
"30-200-00","07/05/18","NC 811, INC         "," 44174  ",12.75,0
"10-100-00","07/05/18","OLDE SOUTH PROPERTY "," 44175  ",0,2350
"10-200-00","07/05/18","OLDE SOUTH PROPERTY "," 44175  ",2350,0
"30-100-00","07/05/18","RCR & COMPANY       "," 44176  ",0,2741.52
"30-200-00","07/05/18","RCR & COMPANY       "," 44176  ",2741.52,0
"30-100-00","07/05/18","ROANOKE RAPIDS SANIT"," 44177  ",0,120
"30-200-00","07/05/18","ROANOKE RAPIDS SANIT"," 44177  ",120,0
"10-100-00","07/05/18","STAPLES ADVANTAGE   "," 44178  ",0,1600
"10-200-00","07/05/18","STAPLES ADVANTAGE   "," 44178  ",1600,0
"30-100-00","07/05/18","STAPLES ADVANTAGE   "," 44178  ",0,209.81
"30-200-00","07/05/18","STAPLES ADVANTAGE   "," 44178  ",209.81,0
"10-100-00","07/05/18","THARRINGTON SMITH   "," 44179  ",0,304
"10-200-00","07/05/18","THARRINGTON SMITH   "," 44179  ",304,0
"10-100-00","07/05/18","VIRGINIA CAROLINA PE"," 44180  ",0,60
"10-200-00","07/05/18","VIRGINIA CAROLINA PE"," 44180  ",60,0
"30-100-00","07/05/18","WATER GUARD, INC    "," 44181  ",0,347.29
"30-200-00","07/05/18","WATER GUARD, INC    "," 44181  ",347.29,0
"10-345-00","07/16/18","sales and use tax   ","07162018",0,9184.21
"10-101-09","07/16/18","sales and use tax   ","07162018",9184.21,0
"10-100-00","07/05/18","PR Net              ","~       ",0,3892.94
"10-221-00","07/05/18","Soc Sec Withholdings","~       ",0,668.61
"10-221-00","07/05/18","Med Withholdings    ","~       ",0,156.38
"10-221-00","07/05/18","Soc Match Liab      ","~       ",0,443.05
"10-221-00","07/05/18","Med Match Liab      ","~       ",0,103.62
"10-222-00","07/05/18","Fed Withholdings    ","~       ",0,647.3
"10-223-00","07/05/18","State Withholdings  ","~       ",0,361
"10-227-01","07/05/18","401K RET            ","~       ",0,301.07
"10-228-00","07/05/18","Ret Withholdings    ","~       ",0,596.94
"10-228-00","07/05/18","Ret Match Liab      ","~       ",0,504.85
"10-229-00","07/05/18","CHILD SUPP          ","~       ",0,368.84
"10-229-02","07/05/18","TAX GARNIS          ","~       ",0,150
"10-351-01","07/05/18","PROC FEE            ","~       ",0,3
"10-420-02","07/05/18","Wages               ","~       ",1653.86,0
"10-420-03","07/05/18","Wages               ","~       ",452.44,0
"10-420-05","07/05/18","Soc Match           ","~       ",102.54,0
"10-420-05","07/05/18","Soc Match           ","~       ",28.05,0
"10-420-05","07/05/18","Med Match           ","~       ",23.98,0
"10-420-05","07/05/18","Med Match           ","~       ",6.56,0
"10-420-07","07/05/18","Ret Match           ","~       ",124.04,0
"10-420-07","07/05/18","Ret Match           ","~       ",33.93,0
"10-500-03","07/05/18","Wages               ","~       ",24.99,0
"10-500-05","07/05/18","Soc Match           ","~       ",1.55,0
"10-500-05","07/05/18","Med Match           ","~       ",.36,0
"10-510-02","07/05/18","Wages               ","~       ",4519.6,0
"10-510-05","07/05/18","Soc Match           ","~       ",280.21,0
"10-510-05","07/05/18","Med Match           ","~       ",65.54,0
"10-510-07","07/05/18","Ret Match           ","~       ",346.88,0
"10-560-03","07/05/18","Wages               ","~       ",495.19,0
"10-560-05","07/05/18","Soc Match           ","~       ",30.7,0
"10-560-05","07/05/18","Med Match           ","~       ",7.18,0
"30-100-00","07/05/18","PR Net              ","~       ",0,3637.93
"30-221-00","07/05/18","Soc Match Liab      ","~       ",0,225.56
"30-221-00","07/05/18","Med Match Liab      ","~       ",0,52.76
"30-228-00","07/05/18","Ret Match Liab      ","~       ",0,272.85
"30-810-03","07/05/18","Wages               ","~       ",445.31,0
"30-810-05","07/05/18","Soc Match           ","~       ",27.61,0
"30-810-05","07/05/18","Med Match           ","~       ",6.46,0
"30-810-07","07/05/18","Ret Match           ","~       ",33.4,0
"30-811-02","07/05/18","Wages               ","~       ",3192.62,0
"30-811-05","07/05/18","Soc Match           ","~       ",197.95,0
"30-811-05","07/05/18","Med Match           ","~       ",46.3,0
"30-811-07","07/05/18","Ret Match           ","~       ",239.45,0
"10-100-00","07/19/18","PR Net              ","~       ",0,4508.63
"10-221-00","07/19/18","Soc Sec Withholdings","~       ",0,728.34
"10-221-00","07/19/18","Med Withholdings    ","~       ",0,170.33
"10-221-00","07/19/18","Soc Match Liab      ","~       ",0,496.31
"10-221-00","07/19/18","Med Match Liab      ","~       ",0,116.06
"10-222-00","07/19/18","Fed Withholdings    ","~       ",0,735.23
"10-223-00","07/19/18","State Withholdings  ","~       ",0,404
"10-227-01","07/19/18","401K RET            ","~       ",0,314.77
"10-228-00","07/19/18","Ret Withholdings    ","~       ",0,660.12
"10-228-00","07/19/18","Ret Match Liab      ","~       ",0,600.17
"10-229-00","07/19/18","CHILD SUPP          ","~       ",0,330.46
"10-229-02","07/19/18","TAX GARNIS          ","~       ",0,150
"10-351-01","07/19/18","PROC FEE            ","~       ",0,3
"10-420-02","07/19/18","Wages               ","~       ",1730.77,0
"10-420-03","07/19/18","Wages               ","~       ",520.13,0
"10-420-05","07/19/18","Soc Match           ","~       ",107.31,0
"10-420-05","07/19/18","Soc Match           ","~       ",32.25,0
"10-420-05","07/19/18","Med Match           ","~       ",25.1,0
"10-420-05","07/19/18","Med Match           ","~       ",7.54,0
"10-420-07","07/19/18","Ret Match           ","~       ",134.13,0
"10-420-07","07/19/18","Ret Match           ","~       ",40.32,0
"10-510-02","07/19/18","Wages               ","~       ",5323.53,0
"10-510-05","07/19/18","Soc Match           ","~       ",330.05,0
"10-510-05","07/19/18","Med Match           ","~       ",77.19,0
"10-510-07","07/19/18","Ret Match           ","~       ",425.72,0
"10-560-03","07/19/18","Wages               ","~       ",430.45,0
"10-560-05","07/19/18","Soc Match           ","~       ",26.7,0
"10-560-05","07/19/18","Med Match           ","~       ",6.23,0
"30-100-00","07/19/18","PR Net              ","~       ",0,3742.41
"30-221-00","07/19/18","Soc Match Liab      ","~       ",0,232.03
"30-221-00","07/19/18","Med Match Liab      ","~       ",0,54.27
"30-228-00","07/19/18","Ret Match Liab      ","~       ",0,290.03
"30-810-03","07/19/18","Wages               ","~       ",513,0
"30-810-05","07/19/18","Soc Match           ","~       ",31.8,0
"30-810-05","07/19/18","Med Match           ","~       ",7.44,0
"30-810-07","07/19/18","Ret Match           ","~       ",39.75,0
"30-811-02","07/19/18","Wages               ","~       ",3229.41,0
"30-811-05","07/19/18","Soc Match           ","~       ",200.23,0
"30-811-05","07/19/18","Med Match           ","~       ",46.83,0
"30-811-07","07/19/18","Ret Match           ","~       ",250.28,0
